id,Time,Event
258362,40',Offside called on Abdoulie Mansally
258362,41',Throw-in: Brandon Prideaux takes it (Attacking)
258362,41',Throw-in: Brandon Prideaux takes it (Attacking)
258362,42',Abdoulie Mansally commits a nasty foul on Chris Rolfe resulting on a free kick for Chicago
258362,42',Abdoulie Mansally is awarded a yellow card. Reason: unsporting behaviour
258362,44',Throw-in: Chris Tierney takes it (Attacking)
258362,45',Kheli Dube commits a foul on Logan Pause resulting on a free kick for Chicago
258362,45',The referee has signaled the end of the first half
258362,45',The second half is under way
258362,45',End of the game
258362,45'+1',Throw-in: Michael Parkhurst takes it (Defending)
258362,46',Michael Parkhurst commits a foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
258362,48',Throw-in: Chris Rolfe takes it (Attacking)
258362,49',Throw-in: Chris Rolfe takes it (Attacking)
258362,49',Throw-in: Justin Mapp takes it (Attacking)
258362,51',"Mauricio Castro takes the corner kick from the left byline with his left foot and hits an inswinger to the centre, resulting in: open play"
258362,51',Throw-in: Chris Albright takes it (Attacking)
258362,53',Justin Mapp crosses the ball. Outcome: open play
258362,53',Chris Rolfe hits a good left footed shot. Outcome: save
258362,53',Matt Reis makes a very good save (Catch)
258362,54',Jon Busch takes a long goal kick
258362,54',Cuauhtemoc Blanco drills a good right footed shot. Outcome: save
258362,54',Matt Reis makes a very good save (Catch)
258362,55',Brandon Prideaux crosses the ball. Outcome: shot
258362,55',Brian McBride hits a good header. Outcome: save
258362,56',Matt Reis makes a very good save (Catch)
258362,56',Throw-in: Chris Tierney takes it (Attacking)
258362,57',Throw-in: John Thorrington takes it (Attacking)
258362,58',"Mauricio Castro takes the corner kick from the right byline with his left foot and hits an outswinger to the centre, resulting in: open play"
258362,58',Logan Pause commits a nasty foul on Jeff Larentowicz resulting on a free kick for New England
258362,59',Logan Pause is awarded a yellow card. Reason: unsporting behaviour
258362,60',Mauricio Castro hits a good left footed shot. Outcome: save
258362,60',Jon Busch makes a very good save (Catch)
258362,61',Throw-in: Chris Albright takes it (Attacking)
258362,61',Throw-in: Chris Albright takes it (Attacking)
258362,62',Throw-in: Justin Mapp takes it (Defending)
258362,63',Handball called on Brandon Prideaux
258362,64',"Mauricio Castro hits a left footed shot, but it is off target. Outcome: miss right"
258362,65',Jon Busch takes a long goal kick
258362,65',Throw-in: Mauricio Castro takes it (Attacking)
258362,69',Cuauhtemoc Blanco is awarded a yellow card. Reason: dissent
258362,70',Throw-in: Chris Albright takes it (Attacking)
258362,71',Abdoulie Mansally commits a foul on Cuauhtemoc Blanco resulting on a free kick for Chicago
258362,73',Mauricio Castro commits a foul on John Thorrington resulting on a free kick for Chicago
258362,73',Mauricio Castro is awarded a yellow card. Reason: unsporting behaviour
258362,75',"Abdoulie Mansally drills a good left footed shot, but it is off target. Outcome: over bar"
258362,77',Offside called on Brian McBride
258362,78',"Justin Mapp takes the corner kick from the left byline with his left foot and hits an outswinger to the centre, resulting in: open play"
258362,79',Offside called on Cuauhtemoc Blanco
258362,84',Cuauhtemoc Blanco commits a foul on Jay Heaps resulting on a free kick for New England
258362,85',Chicago makes a sub: Mike Banner enters for Chris Rolfe. Reason: Tactical
258362,86',New England makes a sub: Wells Thompson enters for Mauricio Castro. Reason: Tactical
258362,86',Throw-in: Jeff Larentowicz takes it (Attacking)
258362,88',Abdoulie Mansally hits a good right footed shot. Outcome: save
258362,88',Jon Busch makes a very good save (Feet)
258362,89',Throw-in: Chris Albright takes it (Attacking)
258362,90',Throw-in: Chris Albright takes it (Defending)
258362,90',Abdoulie Mansally crosses the ball. Outcome: blocked
258362,90',Brandon Prideaux blocks the cross
258362,90',"Kheli Dube takes the corner kick from the left byline with his right foot and hits an outswinger to the far post, resulting in: out of play"
258362,90',The referee has signaled the end of the second half
258362,90'+1',Throw-in: Chris Tierney takes it (Attacking)
258362,90'+1',Sainey Nyassi hits a good left footed shot. Outcome: save
258362,90'+1',Jon Busch makes a very good save (Catch)
258362,90'+3',Throw-in: Brandon Prideaux takes it (Attacking)
258362,90'+3',Throw-in: Chris Tierney takes it (Attacking)
258354,-,Game on!
258354,1',Offside called on Brian Mullan
258354,2',Wade Barrett commits a foul on Dane Richards resulting on a free kick for New York Red Bulls
258354,2',Dwayne De Rosario commits a foul on Luke Sassano resulting on a free kick for New York Red Bulls
258354,3',Offside called on Brian Ching
258354,5',Dane Richards commits a foul on Brad Davis resulting on a free kick for Houston
258354,6',"Dwayne De Rosario drills a good right footed shot, but it is off target. Outcome: over bar"
258354,7',"Dave Van den Bergh takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: open play"
258354,8',Sinisa Ubiparipovic hits a good left footed shot. Outcome: save
258354,8',Pat Onstad makes a very good save (Catch)
258354,8',"Kevin Goldthwaite takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258354,9',"Luke Sassano hits a good left footed shot, but it is off target. Outcome: miss left"
258354,9',Bobby Boswell commits a foul on John Wolyniec resulting on a free kick for New York Red Bulls
258354,15',"Juan Pablo Angel hits a good left footed shot, but it is off target. Outcome: miss right"
258354,17',"Richard Mulrooney takes the corner kick from the left byline with his left foot and hits an inswinger to the centre, resulting in: out of play"
258354,26',Pat Onstad takes a long goal kick
258354,27',Throw-in: Eddie Robinson takes it (Defending)
258354,27',Throw-in: Kevin Goldthwaite takes it (Defending)
258354,28',Handball called on Sinisa Ubiparipovic
258354,29',Throw-in: Brian Mullan takes it (Attacking)
258354,29',Dane Richards commits a nasty foul on Richard Mulrooney resulting on a free kick for Houston
258354,29',Dane Richards is awarded a yellow card. Reason: unsporting behaviour
258354,29',Brian Mullan is awarded a yellow card. Reason: unsporting behaviour
258354,31',Chris Leitch commits a foul on Brad Davis resulting on a free kick for Houston
258354,33',Throw-in: Brian Mullan takes it (Attacking)
258354,33',Diego Jimenez crosses the ball. Outcome: open play
258354,34',Throw-in: Eddie Robinson takes it (Attacking)
258354,34',Nate Jaqua commits a foul on Andrew Boyens resulting on a free kick for New York Red Bulls
258354,35',Nate Jaqua commits a foul on Andrew Boyens resulting on a free kick for New York Red Bulls
258354,37',Juan Pablo Angel commits a nasty foul on Richard Mulrooney resulting on a free kick for Houston
258354,37',Juan Pablo Angel is awarded a yellow card. Reason: unsporting behaviour
258354,39',Diego Jimenez commits a foul on Nate Jaqua resulting on a free kick for Houston
258354,40',Throw-in: Kevin Goldthwaite takes it (Attacking)
258354,41',"Dane Richards hits a good header, but it is off target. Outcome: over bar"
258354,41',Pat Onstad takes a long goal kick
258354,42',Throw-in: Richard Mulrooney takes it (Defending)
258354,44',Ricardo Clark commits a foul on Sinisa Ubiparipovic resulting on a free kick for New York Red Bulls
258354,44',Juan Pablo Angel commits a foul on Richard Mulrooney resulting on a free kick for Houston
258354,45',Dave Van den Bergh commits a foul on Richard Mulrooney resulting on a free kick for Houston
258354,45',The referee has signaled the end of the first half
258354,45',The second half is under way
258354,45',End of the game
258354,45'+2',Sinisa Ubiparipovic commits a foul on Ricardo Clark resulting on a free kick for Houston
258354,45'+1',Diego Jimenez commits a foul on Brian Mullan resulting on a free kick for Houston
258354,46',Pat Onstad takes a long goal kick
258354,47',Luke Sassano commits a foul on Dwayne De Rosario resulting on a free kick for Houston
258354,47',Brian Ching hits a good right footed shot. Outcome: save
258354,47',Danny Cepero makes a very good save (Catch)
258354,48',Juan Pablo Angel hits a good header. Outcome: goal
258354,48',That last goal was assisted by John Wolyniec (Cross from Left Wing)
258354,48',Goal!! Juan Pablo Angel hits a very good header to the lower right corner from the left penalty area (aprox. 6 yards) and scores!! New York Red Bulls now leads 1 - 0
258354,52',"Dane Richards drills a good left footed shot, but it is off target. Outcome: over bar"
258354,52',Nate Jaqua drills a good right footed shot. Outcome: save
258354,52',Danny Cepero makes a very good save (Catch)
258354,53',Dane Richards hits a good left footed shot. Outcome: blocked
258354,53',Eddie Robinson blocks the shot
258354,55',Chris Leitch commits a foul on Nate Jaqua resulting on a free kick for Houston
258354,56',"Eddie Robinson drills a good left footed shot, but it is off target. Outcome: over bar"
258354,58',"Juan Pablo Angel hits a good right footed shot, but it is off target. Outcome: miss left"
258354,61',"Chris Leitch hits a good right footed shot, but it is off target. Outcome: miss right"
258354,66',"Dwayne De Rosario hits a good left footed shot, but it is off target. Outcome: miss right"
258354,66',Houston makes a sub: Kei Kamara enters for Nate Jaqua. Reason: Tactical
258354,69',Throw-in: Richard Mulrooney takes it (Defending)
258354,69',Handball called on Ricardo Clark
258354,71',Houston makes a sub: Stuart Holden enters for Brian Mullan. Reason: Tactical
258354,72',"Sinisa Ubiparipovic takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258354,72',"Brad Davis drills a good right footed shot, but it is off target. Outcome: miss left"
258354,73',Danny Cepero takes a long goal kick
258354,74',Pat Onstad takes a long goal kick
258354,74',Dwayne De Rosario commits a foul on Juan Pablo Angel resulting on a free kick for New York Red Bulls
258354,75',Brian Ching commits a foul on Andrew Boyens resulting on a free kick for New York Red Bulls
258354,76',Brad Davis commits a foul on Chris Leitch resulting on a free kick for New York Red Bulls
258354,77',New York Red Bulls makes a sub: Juan Pietravallo enters for Sinisa Ubiparipovic. Reason: Tactical
258354,79',Throw-in: Chris Leitch takes it (Defending)
258354,79',Throw-in: Eddie Robinson takes it (Attacking)
258354,80',Throw-in: Wade Barrett takes it (Defending)
258354,81',Offside called on Kei Kamara
258354,83',Houston makes a sub: Geoff Cameron enters for Dwayne De Rosario. Reason: Tactical
258354,84',"Brad Davis takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: open play"
258354,85',That last goal was assisted by Stuart Holden (Pass from Left Wing)
258354,85',Kei Kamara hits a good left footed shot. Outcome: goal
258354,85',Goal!! Kei Kamara hits a very good left footed shot to the lower left corner from the centre penalty area (aprox. 12 yards) and scores!! The game is now tied at 1
258354,87',Throw-in: Kevin Goldthwaite takes it (Attacking)
258354,89',Kei Kamara commits a foul on Andrew Boyens resulting on a free kick for New York Red Bulls
258354,89',Throw-in: Dave Van den Bergh takes it (Defending)
258354,90',John Wolyniec drills a good right footed shot. Outcome: save
258354,90',Pat Onstad makes a very good save (Catch)
258354,90',"Dave Van den Bergh takes the corner kick from the left byline with his left foot and hits an outswinger to the centre, resulting in: open play"
258354,90',The referee has signaled the end of the second half
258354,90'+1',Pat Onstad takes a long goal kick
258354,90'+2',Luke Sassano crosses the ball. Outcome: clearance
258354,90'+2',Eddie Robinson clears the ball from danger.
258355,-,Game on!
258355,4',"Javier Morales hits a good left footed shot, but it is off target. Outcome: miss left"
258355,7',Throw-in: Jamison Olave takes it (Defending)
258355,9',Chris Wingert hits a good right footed shot. Outcome: save
258355,10',Zach Thornton makes a very good save (Punch)
258355,10',"Javier Morales takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258355,13',Throw-in: Ian Joy takes it (Defending)
258355,14',"Sacha Kljestan hits a good right footed shot, but it is off target. Outcome: miss left"
258355,16',Throw-in: Francisco Mendoza takes it (Defending)
258355,17',Javier Morales hits a good right footed shot. Outcome: save
258355,17',Zach Thornton makes a very good save (Catch)
258355,18',Clint Mathis hits a good right footed shot. Outcome: save
258355,19',Zach Thornton makes a very good save (Catch)
258355,19',Offside called on Carey Talley
258355,21',Throw-in: Ian Joy takes it (Defending)
258355,26',"Javier Morales takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: save"
258355,26',Zach Thornton makes a very good save (Catch)
258355,27',"Kyle Beckerman hits a good right footed shot, but it is off target. Outcome: over bar"
258355,27',Zach Thornton takes a long goal kick
258355,29',Andrew Williams is awarded a yellow card. Reason: unsporting behaviour
258355,31',Zach Thornton takes a long goal kick
258355,31',"Javier Morales takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258355,33',Throw-in: Ian Joy takes it (Defending)
258355,33',Throw-in: Nat Borchers takes it (Attacking)
258355,33',Throw-in: Jonathan Bornstein takes it (Attacking)
258355,34',Justin Braun commits a foul on Will Johnson resulting on a free kick for Real Salt Lake
258355,38',Throw-in: Shavar Thomas takes it (Defending)
258355,38',Throw-in: Ian Joy takes it (Defending)
258355,40',"Javier Morales takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: open play"
258355,40',Throw-in: Ian Joy takes it (Attacking)
258355,41',Zach Thornton takes a long goal kick
258355,42',Throw-in: Ian Joy takes it (Attacking)
258355,42',Kyle Beckerman is awarded a yellow card. Reason: unsporting behaviour
258355,45',The referee has signaled the end of the first half
258355,45',The second half is under way
258355,45',End of the game
258355,46',Clint Mathis hits a good left footed shot. Outcome: save
258355,46',Zach Thornton makes a very good save (Tip Over)
258355,46',"Javier Morales takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258355,47',Carey Talley crosses the ball. Outcome: out of play
258355,48',Nick Rimando takes a long goal kick
258355,48',Alex Zotinca commits a foul on Andrew Williams resulting on a free kick for Real Salt Lake
258355,49',Throw-in: Chris Wingert takes it (Attacking)
258355,49',"Javier Morales takes the corner kick from the right byline with his right foot and hits an outswinger to the far post, resulting in: shot"
258355,50',Nat Borchers hits a good right footed shot. Outcome: blocked
258355,50',Ante Razov blocks the shot
258355,51',Handball called on Yura Movsisyan
258355,52',"Yura Movsisyan hits a good right footed shot, but it is off target. Outcome: miss left"
258355,52',Zach Thornton takes a long goal kick
258355,53',Handball called on Justin Braun
258355,55',Throw-in: Chris Wingert takes it (Attacking)
258355,56',Andrew Williams hits a good right footed shot. Outcome: save
258355,56',Zach Thornton makes a very good save (Catch)
258355,57',Clint Mathis hits a good left footed shot. Outcome: save
258355,58',Zach Thornton makes a very good save (Catch)
258355,61',Zach Thornton takes a long goal kick
258355,63',Yura Movsisyan commits a foul on Carey Talley resulting on a free kick for Chivas USA
258355,63',Real Salt Lake makes a sub: Robbie Russell enters for Ian Joy. Reason: Tactical
258355,66',Ante Razov is awarded a yellow card. Reason: unsporting behaviour
258355,67',Real Salt Lake makes a sub: Robbie Findley enters for Andrew Williams. Reason: Tactical
258355,68',Chivas USA makes a sub: Bobby Burling enters for Carey Talley. Reason: Tactical
258355,70',Justin Braun crosses the ball. Outcome: save
258355,70',Nick Rimando makes a very good save (Catch)
258355,71',Zach Thornton takes a long goal kick
258355,73',Kyle Beckerman hits a good left footed shot. Outcome: save
258355,73',Zach Thornton makes a very good save (Catch)
258355,75',Throw-in: Alex Zotinca takes it (Attacking)
258355,75',Shavar Thomas is awarded a yellow card. Reason: unsporting behaviour
258355,78',Throw-in: Chris Wingert takes it (Attacking)
258355,78',Javier Morales crosses the ball. Outcome: out of play
258355,78',Zach Thornton takes a long goal kick
258355,79',Chivas USA makes a sub: Dejair enters for Ante Razov. Reason: Tactical
258355,80',Zach Thornton takes a long goal kick
258355,83',"Robbie Findley hits a good right footed shot, but it is off target. Outcome: miss left"
258355,84',Real Salt Lake makes a sub: Fabian Espindola enters for Jamison Olave. Reason: Tactical
258355,86',Chivas USA makes a sub: Roberto Nurse enters for Justin Braun. Reason: Tactical
258355,88',Zach Thornton takes a long goal kick
258355,89',Fabian Espindola hits a good left footed shot. Outcome: save
258355,89',Zach Thornton makes a very good save (Catch)
258355,90',Throw-in: Robbie Russell takes it (Attacking)
258355,90',Yura Movsisyan hits a good left footed shot. Outcome: goal
258355,90',Goal!! Yura Movsisyan hits a very good left footed shot to the lower left corner from the left 6 yard (aprox. 6 yards) and scores!! Real Salt Lake now leads 1 - 0
258355,90',That last goal was assisted by Javier Morales (Pass from Right Penalty Area)
258355,90',The referee has signaled the end of the second half
258355,90'+3',Throw-in: Chris Wingert takes it (Attacking)
258355,90'+4',Robbie Findley commits a foul on Francisco Mendoza resulting on a free kick for Chivas USA
258356,-,Game on!
258356,2',Throw-in: Jonathan Leathers takes it (Defending)
258356,2',Kevin Hartman takes a long goal kick
258356,3',Throw-in: Michael Harrington takes it (Attacking)
258356,3',Abe Thompson commits a foul on Danny O'Rourke resulting on a free kick for Columbus
258356,4',Michael Harrington commits a foul on Eddie Gaven resulting on a free kick for Columbus
258356,5',Kevin Hartman takes a long goal kick
258356,5',Claudio Lopez drills an impressive left footed shot. Outcome: save
258356,5',Will Hesmer makes a very good save (Catch)
258356,5',Chad Marshall commits a foul on Michael Harrington resulting on a free kick for Kansas City
258356,6',Will Hesmer takes a long goal kick
258356,6',Throw-in: Jonathan Leathers takes it (Attacking)
258356,8',Throw-in: Frankie Hejduk takes it (Defending)
258356,8',Throw-in: Frankie Hejduk takes it (Attacking)
258356,8',"Robbie Rogers hits(volley) an impressive right footed shot, but it is off target. Outcome: miss left"
258356,9',Throw-in: Frankie Hejduk takes it (Defending)
258356,9',Gino Padula crosses the ball. Outcome: clearance
258356,9',Kevin Hartman clears the ball from danger.
258356,10',Will Hesmer takes a long goal kick
258356,10',Jonathan Leathers commits a foul on Brad Evans resulting on a free kick for Columbus
258356,11',Guillermo Barros Schelotto crosses the ball. Outcome: clearance
258356,11',Jimmy Conrad clears the ball from danger.
258356,12',Tyson Wahl commits a foul on Alejandro Moreno resulting on a free kick for Columbus
258356,13',Gino Padula crosses the ball. Outcome: out of play
258356,13',Kevin Hartman takes a long goal kick
258356,14',Throw-in: Frankie Hejduk takes it (Defending)
258356,14',Will Hesmer takes a long goal kick
258356,15',Throw-in: Michael Harrington takes it (Attacking)
258356,15',Throw-in: Gino Padula takes it (Defending)
258356,16',Will Hesmer takes a long goal kick
258356,17',Throw-in: Frankie Hejduk takes it (Attacking)
258356,17',Throw-in: Gino Padula takes it (Defending)
258356,18',Throw-in: Jonathan Leathers takes it (Defending)
258356,18',Guillermo Barros Schelotto commits a foul on Jimmy Conrad resulting on a free kick for Kansas City
258356,18',Throw-in: Michael Harrington takes it (Defending)
258356,19',Abe Thompson commits a foul on Brad Evans resulting on a free kick for Columbus
258356,20',Throw-in: Eddie Gaven takes it (Attacking)
258356,20',Throw-in: Frankie Hejduk takes it (Attacking)
258356,21',"Herculez Gomez hits(volley) a right footed shot, but it is off target. Outcome: miss left"
258356,21',Herculez Gomez commits a foul on Gino Padula resulting on a free kick for Columbus
258356,22',"Guillermo Barros Schelotto hits a left footed shot that gets deflected, but it is off target. Outcome: blocked"
258356,22',Herculez Gomez blocks the shot
258356,22',Gino Padula commits a foul on Claudio Lopez resulting on a free kick for Kansas City
258356,23',Will Hesmer takes a long goal kick
258356,23',Throw-in: Frankie Hejduk takes it (Attacking)
258356,24',Throw-in: Michael Harrington takes it (Defending)
258356,24',Abe Thompson commits a foul on Gino Padula resulting on a free kick for Columbus
258356,24',Throw-in: Jonathan Leathers takes it (Defending)
258356,25',"Herculez Gomez drills a right footed shot that gets deflected, but it is off target. Outcome: blocked"
258356,25',Gino Padula blocks the shot
258356,25',Throw-in: Jonathan Leathers takes it (Attacking)
258356,29',Kevin Souter crosses the ball. Outcome: shot
258356,29',"Abe Thompson hits a good header, but it is off target. Outcome: miss right"
258356,30',Kevin Hartman takes a long goal kick
258356,32',Throw-in: Frankie Hejduk takes it (Attacking)
258356,32',Frankie Hejduk drills an impressive right footed shot. Outcome: save
258356,32',Kevin Hartman makes an outstanding save (Punch)
258356,33',"Guillermo Barros Schelotto takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258356,33',Guillermo Barros Schelotto crosses the ball. Outcome: save
258356,33',Kevin Hartman makes a very good save (Catch)
258356,35',Kevin Hartman takes a long goal kick
258356,35',Throw-in: Gino Padula takes it (Attacking)
258356,36',Throw-in: Jonathan Leathers takes it (Defending)
258356,37',Handball called on Alejandro Moreno
258356,38',Throw-in: Michael Harrington takes it (Defending)
258356,38',Chad Marshall commits a foul on Abe Thompson resulting on a free kick for Kansas City
258356,39',Jack Jewsbury commits a foul on Robbie Rogers resulting on a free kick for Columbus
258356,41',Jack Jewsbury commits a nasty foul on Gino Padula resulting on a free kick for Columbus
258356,42',Jack Jewsbury is awarded a yellow card. Reason: unsporting behaviour
258356,43',"Guillermo Barros Schelotto lobs a good right footed shot, but it is off target. Outcome: over bar"
258356,43',Jimmy Conrad commits a foul on Alejandro Moreno resulting on a free kick for Columbus
258356,45',The referee has signaled the end of the first half
258356,45',The second half is under way
258356,45',End of the game
258356,45'+1',Throw-in: Frankie Hejduk takes it (Defending)
258356,47',Throw-in: Michael Harrington takes it (Defending)
258356,48',Alejandro Moreno hits a good header. Outcome: save
258356,48',Kevin Hartman makes a very good save (Catch)
258356,48',Throw-in: Gino Padula takes it (Attacking)
258356,49',Throw-in: Jonathan Leathers takes it (Defending)
258356,49',Throw-in: Herculez Gomez takes it (Attacking)
258356,49',Abe Thompson commits a foul on Chad Marshall resulting on a free kick for Columbus
258356,50',Robbie Rogers commits a foul on Jimmy Conrad resulting on a free kick for Kansas City
258356,51',Throw-in: Michael Harrington takes it (Attacking)
258356,51',"Jack Jewsbury takes the corner kick from the right byline with his right foot and hits an outswinger to the centre, resulting in: clearance"
258356,52',Will Hesmer clears the ball from danger.
258356,52',Abe Thompson commits a foul on Brad Evans resulting on a free kick for Columbus
258356,53',Claudio Lopez crosses the ball. Outcome: shot
258356,53',Davy Arnaud drills an impressive header. Outcome: goal
258356,53',Goal!! Davy Arnaud hits an impressive header high through the middle from the centre penalty area (aprox. 6 yards) and scores!! Kansas City now leads 1 - 0
258356,54',That last goal was assisted by Claudio Lopez (Cross from Left Wing)
258356,55',Throw-in: Gino Padula takes it (Attacking)
258356,55',Kevin Hartman takes a long goal kick
258356,56',Throw-in: Frankie Hejduk takes it (Attacking)
258356,56',Herculez Gomez drills an impressive right footed shot. Outcome: save
258356,56',Will Hesmer makes a very good save (Catch)
258356,57',Will Hesmer takes a long goal kick
258356,58',Abe Thompson commits a foul on Frankie Hejduk resulting on a free kick for Columbus
258356,58',"Chad Marshall hits a good header, but it is off target. Outcome: miss left"
258356,59',Throw-in: Michael Harrington takes it (Defending)
258356,59',Eddie Gaven commits a foul on Kevin Souter resulting on a free kick for Kansas City
258356,60',Herculez Gomez crosses the ball. Outcome: open play
258356,61',"Davy Arnaud drills a good right footed shot, but it is off target. Outcome: miss right"
258356,62',"Guillermo Barros Schelotto drills an impressive right footed shot, but it is off target. Outcome: hit post"
258356,63',Throw-in: Frankie Hejduk takes it (Attacking)
258356,64',Handball called on Danny O'Rourke
258356,64',Kevin Hartman takes a long goal kick
258356,65',Throw-in: Gino Padula takes it (Defending)
258356,65',Throw-in: Jonathan Leathers takes it (Attacking)
258356,66',Frankie Hejduk curls an impressive left footed shot. Outcome: save
258356,66',Kevin Hartman makes an outstanding save (Parry)
258356,67',"Guillermo Barros Schelotto takes the corner kick from the left byline with his right foot and hits an inswinger to the centre, resulting in: open play"
258356,68',Throw-in: Jonathan Leathers takes it (Defending)
258356,68',"Herculez Gomez hits(volley) a right footed shot, but it is off target. Outcome: over bar"
258356,69',Kansas City makes a sub: Josh Wolff enters for Abe Thompson. Reason: Tactical
258356,70',"Alejandro Moreno hits a good right footed shot, but it is off target. Outcome: miss left"
258356,71',Kevin Hartman takes a long goal kick
258356,71',"Alejandro Moreno hits a good left footed shot, but it is off target. Outcome: blocked"
258356,71',Frankie Hejduk blocks the shot
258356,71',"Guillermo Barros Schelotto takes the corner kick from the left byline with his right foot and hits an outswinger to the centre, resulting in: open play"
258356,72',Jack Jewsbury commits a foul on Guillermo Barros Schelotto resulting on a free kick for Columbus
258356,72',Guillermo Barros Schelotto crosses the ball. Outcome: save
258356,73',Kevin Hartman makes a very good save (Punch)
258356,73',"Guillermo Barros Schelotto drills an impressive right footed shot, but it is off target. Outcome: miss left"
258356,75',"Guillermo Barros Schelotto takes the corner kick from the left byline with his right foot and hits an outswinger to the near post, resulting in: clearance"
258356,75',Jack Jewsbury clears the ball from danger.
258356,76',Herculez Gomez commits a nasty foul on Alejandro Moreno resulting on a free kick for Columbus
258356,76',Herculez Gomez has been shown the red card and will no longer take part of this game! Reason: violent conduct
258356,78',Throw-in: Michael Harrington takes it (Defending)
258356,79',Throw-in: Michael Harrington takes it (Defending)
258356,79',Throw-in: Michael Harrington takes it (Defending)
258356,80',Robbie Rogers hits a good left footed shot. Outcome: save
258356,80',Kevin Hartman makes a very good save (Catch)
258356,82',Throw-in: Jonathan Leathers takes it (Attacking)
258356,83',Columbus makes a sub: Steven Lenhart enters for Eddie Gaven. Reason: Tactical
258356,83',Robbie Rogers commits a foul on Josh Wolff resulting on a free kick for Kansas City
258356,84',Robbie Rogers is awarded a yellow card. Reason: dissent
258356,85',Josh Wolff commits a foul on Gino Padula resulting on a free kick for Columbus
258356,86',Frankie Hejduk crosses the ball. Outcome: save
258356,86',Kevin Hartman makes a very good save (Catch)
258356,87',Throw-in: Gino Padula takes it (Attacking)
258356,88',Columbus makes a sub: Emmanuel Ekpo enters for Robbie Rogers. Reason: Tactical
258356,89',Kansas City makes a sub: Ivan Trujillo enters for Claudio Lopez. Reason: Tactical
258356,90',Throw-in: Gino Padula takes it (Defending)
258356,90',The referee has signaled the end of the second half
258356,90'+2',Steven Lenhart hits(volley) an impressive right footed shot. Outcome: goal
258356,90'+2',Goal!! Steven Lenhart hits an impressive right footed shot to the lower left corner from the centre penalty area (aprox. 18 yards) and scores!! The game is now tied at 1
258356,90'+2',That last goal was assisted by Alejandro Moreno (Header from Right Channel)
258356,90'+2',Kansas City makes a sub: Roger Espionoza enters for Kevin Souter. Reason: Tactical
258356,90'+3',Brian Carroll commits a foul on Ivan Trujillo resulting on a free kick for Kansas City
258356,90'+4',"Jack Jewsbury drills a right footed shot, but it is off target. Outcome: hit wall"
258356,90'+3',Brian Carroll is awarded a yellow card. Reason: unsporting behaviour
258357,-,Game on!
258357,1',Matt Reis takes a long goal kick
258357,2',Abdoulie Mansally commits a foul on Gonzalo Segares resulting on a free kick for Chicago
258357,2',Jon Busch takes an indirect freekick with his right foot from his own half. Outcome: open play
258357,2',Throw-in: Gonzalo Segares takes it (Defending)
258357,3',Throw-in: Brandon Prideaux takes it (Attacking)
258357,3',Throw-in: Michael Parkhurst takes it (Attacking)
258357,4',Justin Mapp crosses the ball. Outcome: blocked
258357,4',Michael Parkhurst blocks the cross
258357,4',"Cuauhtemoc Blanco takes the corner kick from the right byline with his right foot and hits an inswinger to the centre, resulting in: open play"
258357,4',"Cuauhtemoc Blanco takes the corner kick from the right byline with his right foot and hits an inswinger to the near post, resulting in: shot"
258357,5',Chris Rolfe drills a good right footed shot. Outcome: blocked
258357,5',Michael Parkhurst blocks the shot
258357,5',"Cuauhtemoc Blanco takes the corner kick from the right byline with his right foot and hits an inswinger to the centre, resulting in: save"
258357,5',Matt Reis makes a good save (Catch)
258357,6',Throw-in: Chris Albright takes it (Attacking)
258357,6',Throw-in: Chris Albright takes it (Attacking)
258357,7',Chris Albright commits a foul on Justin Mapp resulting on a free kick for Chicago
258357,7',Gonzalo Segares takes an indirect freekick with his left foot from the left wing. Outcome: open play
258357,7',Chris Albright is awarded a yellow card. Reason: unsporting behaviour
258357,8',Throw-in: Bakary Soumare takes it (Attacking)
258357,8',Wilman Conde commits a foul on Kheli Dube resulting on a free kick for New England
258357,8',Jeff Larentowicz takes a direct freekick with his right foot from the left channel. Outcome: shot
258357,9',"Jeff Larentowicz drills a good right footed shot, but it is off target. Outcome: blocked"
258357,10',Jon Busch takes a long goal kick
258357,10',"Chris Rolfe drills a right footed shot that gets deflected, but it is off target. Outcome: miss left"
258357,11',Matt Reis takes a long goal kick
258357,11',Throw-in: Chris Albright takes it (Attacking)
258357,12',Throw-in: Chris Albright takes it (Attacking)
258357,12',Jay Heaps hits a good right footed shot. Outcome: save
258357,12',Jon Busch makes a good save (Catch)
258357,13',Justin Mapp crosses the ball. Outcome: open play
258357,13',Jon Busch takes a long goal kick
258357,14',Abdoulie Mansally crosses the ball. Outcome: save
258357,15',Jon Busch makes a good save (Catch)
